sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
SM-G715FZKDSEB,,Default,simple,Default Category/Smartphones/Samsung,base,Smartphone Samsung Galaxy XCover Pro black SM-G715FZKDSEB,,"Samsung Galaxy XCover Pro is IP68 water and dust resistant, capable of withstanding drops of up to 1.5m, even without a case, and is MIL-STD 810G certified for reliable protection against extreme altitude, humidity, and other severe environmental conditions. Pogo pin charging support and compatibility with third-party charging docks ensure the phone is powered as soon as the workday begins, and a 4,050mAh battery lasts long after the day is done. For times when even more power is needed, the battery is replaceable – just pop in a spare and keep going.",0.218,1,Taxable Goods,"Catalog, Search",499.99,,,,,Smartphone Samsung Galaxy XCover Pro,"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Samsung Galaxy XCover Pro,244569-373297-medium.jpg,Smartphone Samsung Galaxy XCover Pro,244569-373297-medium.jpg,Smartphone Samsung Galaxy XCover Pro,244569-373297-medium.jpg,Smartphone Samsung Galaxy XCover Pro,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=black,manufacturer=Samsung",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"244569-373297-medium.jpg,244570-373299-medium.jpg,244571-373301-medium.jpg,244572-373303-medium.jpg",Smartphone Samsung Galaxy XCover Pro black SM-G715FZKDSEB,,,,,,,,,,,,,
MX9T2ET/A,,Default,simple,Default Category/Smartphones/Apple,base,Smartphone Apple iPhone SE 2020 (64 GB) white MX9T2ET/A,"<strong>Portrait Mode</strong><br>The advanced camera system with A13 Bionic brings you Portrait mode, which artfully blurs the background to put the focus on your subject — even when you’re taking selfies.<br><span style=""text-decoration: underline;"">Depth Control</span>. A simple slider lets you blur the background as much or as little as you like — before or after you take the photo.<br><span style=""text-decoration: underline;"">Portrait Lighting</span>. Choose from six studio-quality effects, then adjust the lighting intensity to show your subject in the best possible light.<br><br><strong>Let there be light. And shadow. And contour.</strong><br>Next-generation Smart HDR knows a face when it sees one, and intelligently relights it to capture more natural-looking contours and skin tones. It also finesses highlight and shadow detail in the background. So every part of your photo looks amazing.<br><br><strong>Home sweet. Home button.</strong><br>Touch ID lets you securely unlock your iPhone and sign in to apps instantly. You can even use it with Apple Pay to grab a coffee, get a yoga app, or shop for sneakers online. All without reaching for your credit card.<br><br><strong>Privacy is built in.</strong><br>Everything we make is designed to give you control over your information. All the iMessages you send are encrypted. Fingerprint data is stored on your device, never on Apple servers or in iCloud. Apple Pay doesn’t share your credit card number. And the list goes on.<br><br><strong>Survives splashes, sloshes, sprinkles, sprays, splatters, and spills.</strong><br>iPhone SE is water resistant to 1 meter for 30 minutes. It’s not afraid of a little coffee, tea, or soda either. And dust? No worries.<br><br><strong>Binge-worthy battery life.</strong><br>The show must go on. So iPhone SE lets you watch up to 13 hours of video on a single charge.3 When you do need to power up, just set it down on a wireless charger. Or connect to an 18W fast-charge adapter to go from zero to up to 50 percent in 30 minutes.<br><br><strong>Built for iOS 13. And beyond.</strong><br>iPhone SE is made to run the latest features — and even some that haven’t been invented yet. So you can use Dark Mode, Siri Shortcuts, and the new Photos app now. And take advantage of feature and security updates in the future.","Lots to love. Less to spend.

iPhone SE packs our most powerful chip into our most popular size at our most affordable price. It’s just what you’ve been waiting for.

More info",0.148,1,Taxable Goods,"Catalog, Search",489.99,,,,,Smartphone Apple iPhone SE 2020 (64 GB),"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Apple iPhone SE 2020 (64 GB),250656-383106-medium.jpg,Smartphone Apple iPhone SE 2020 (64 GB),250656-383106-medium.jpg,Smartphone Apple iPhone SE 2020 (64 GB),250656-383106-medium.jpg,Smartphone Apple iPhone SE 2020 (64 GB),,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=white,manufacturer=Apple",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"250656-383106-medium.jpg,250657-383108-medium.jpg,250658-383110-medium.jpg,250659-383112-medium.jpg",Smartphone Apple iPhone SE 2020 (64 GB) white MX9T2ET/A,,,,,,,,,,,,,
MWMA2ET/A,,Default,simple,Default Category/Smartphones/Apple,base,Smartphone Apple iPhone 11 (256 GB) yellow MWMA2ET/A,<strong>It just got a whole lot harder to take a bad photo.</strong>,"Just the right amount of everything.
A new dual‑camera system captures more of what you see and love. The fastest chip ever in a smartphone and all‑day battery life let you do more and charge less. And the highest‑quality video in a smartphone, so your memories look better than ever.• All-day battery life
• Wireless Charging
• Charge your battery to up to 50% in just 30 minutes with an 18W charger
• Water resistant up to 2 meters
• All‑new dual‑camera system - 12MP Wide and 12MP Ultra Wide camera

More info",0.194,1,Taxable Goods,"Catalog, Search",989.99,,,,,Smartphone Apple iPhone 11 (256 GB),"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Apple iPhone 11 (256 GB),232313-354061-medium.jpg,Smartphone Apple iPhone 11 (256 GB),232313-354061-medium.jpg,Smartphone Apple iPhone 11 (256 GB),232313-354061-medium.jpg,Smartphone Apple iPhone 11 (256 GB),,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=yellow,manufacturer=Apple",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,Smartphone Apple iPhone 11 (256 GB) yellow MWMA2ET/A,,,,,,,,,,,,,
MRY92ET/A,,Default,simple,Default Category/Smartphones/Apple,base,Smartphone Apple iPhone XR (128 GB) black MRY92ET/A,"<strong>Introducing Liquid Retina</strong><br>The new display on iPhone XR is the most advanced LCD in the industry. An innova­tive backlight design allows the screen to stretch into the corners. So you see true-to-life colour from one beautiful edge to the other.<br><br><strong>Exceptional materials.</strong><br>The most durable front glass ever in a smartphone. Precision-machined, aerospace-grade aluminium bands. Water and dust resistance. And six stunning new finishes.<br><br><strong>Seven-layer colour process.&nbsp;</strong><br>The beautiful finishes of the back glass are achieved using an advanced process that allows for deep, rich colours.<br><br><strong>Aerospace-grade aluminium bands.&nbsp;</strong><br>A special Apple‑designed alloy is precision‑machined to create structural bands and anodised to complement the colour of the back glass.<br><br><strong>Wireless charging.&nbsp;</strong><br>The glass back allows iPhone XR to charge easily and wirelessly.<br><br><strong>Advanced Face ID.&nbsp;</strong><br>Security is simple when your face is your password. You can unlock your iPhone, log in to apps and pay for things with a glance. It’s the most secure facial authentication ever in a smart­phone. And now it’s even faster.<br><br><strong>Intelligent A12 Bionic.&nbsp;</strong><br>This is the smartest, most powerful chip in a smart­phone, with our next-generation Neural Engine. For amazing augmented reality experiences. Incredible portraits with Depth Control. And speed and fluidity in everything you do.<br><br><strong>Breakthrough camera system.&nbsp;</strong><br>The world’s most popular camera is defining a new era of photography. Where an innovative sensor works with the ISP and Neural Engine to help you create photos like never before.<br><br><strong>Portrait mode.&nbsp;</strong><br>iPhone XR uses a single-lens camera and machine learning to keep people in the foreground in sharp focus against an artfully blurred background.<br><br><strong>Enhanced bokeh effect.&nbsp;</strong><br>Portrait mode photos look even more professional thanks to a sophisticated background blur.<br><br><strong>All-new Depth Control.&nbsp;</strong><br>Now you can adjust the depth of field in portraits after you shoot.<br><br><strong>Smart HDR.&nbsp;</strong><br>New secondary frames, a faster sensor and the powerful A12 Bionic chip bring more highlight and shadow detail to your photos.<br><br><br><em>Operating ambient temperature: 0° to 35° C (32° to 95° F)</em>","Smartphone Apple iPhone XR 128 GB / MRY92ET/AAll-new Liquid Retina display — the most advanced LCD in the industry. Even faster Face ID. The smartest, most powerful chip in a smart­phone. And a breakthrough camera system. iPhone XR. It’s beautiful any way you look at it.

More info",0.194,1,Taxable Goods,"Catalog, Search",929.99,769.99,5/10/20,,,Smartphone Apple iPhone XR (128 GB),"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Apple iPhone XR (128 GB),201034-apple-ip-xr-black-medium.jpg,Smartphone Apple iPhone XR (128 GB),201034-apple-ip-xr-black-medium.jpg,Smartphone Apple iPhone XR (128 GB),201034-apple-ip-xr-black-medium.jpg,Smartphone Apple iPhone XR (128 GB),,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=black,manufacturer=Apple",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,Smartphone Apple iPhone XR (128 GB) black MRY92ET/A,,,,,,,,,,,,,
MWHN2ET/A,,Default,simple,Default Category/Smartphones/Apple,base,Smartphone Apple iPhone 11 Pro Max (512 GB) space grey MWHN2ET/A,<strong>Pro camera system</strong>,"And then there was Pro.
A transformative triple‑camera system that adds tons of capability without complexity. An unprecedented leap in battery life. And a mind‑blowing chip that doubles down on machine learning and pushes the boundaries of what a smartphone can do. Welcome to the first iPhone powerful enough to be called Pro.• Stainless steel and glass design
• Pro camera system
• The first triple‑camera system
• 4K video
• Pro display Super Retina XDR
• Water resistant up to 2 meters
• Wireless Charging and All-day battery life

More info",0.226,1,Taxable Goods,"Catalog, Search",1679,,,,,Smartphone Apple iPhone 11 Pro Max (512 GB),"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Apple iPhone 11 Pro Max (512 GB),232349-354008-medium.jpg,Smartphone Apple iPhone 11 Pro Max (512 GB),232349-354008-medium.jpg,Smartphone Apple iPhone 11 Pro Max (512 GB),232349-354008-medium.jpg,Smartphone Apple iPhone 11 Pro Max (512 GB),,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=space grey,manufacturer=Apple",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"232349-354008-medium.jpg,232350-354010-medium.jpg",Smartphone Apple iPhone 11 Pro Max (512 GB) space grey MWHN2ET/A,,,,,,,,,,,,,
SM-G973FZSDSEB,,Default,simple,Default Category/Smartphones/Samsung,base,Smartphone Samsung Galaxy S10 Dual SIM (128 GB) silver SM-G973FZSDSEB,,"The best for you from Samsung

• Pro-grade Camera
• Wireless Power Share
• Infinity-O Display
• Dynamic AMOLED
• Ultrasonic Fingerprint",0.157,1,Taxable Goods,"Catalog, Search",899.99,649.99,5/10/20,,,Smartphone Samsung Galaxy S10 Dual SIM (128 GB),"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Samsung Galaxy S10 Dual SIM (128 GB),235327-359342-medium.jpg,Smartphone Samsung Galaxy S10 Dual SIM (128 GB),235327-359342-medium.jpg,Smartphone Samsung Galaxy S10 Dual SIM (128 GB),235327-359342-medium.jpg,Smartphone Samsung Galaxy S10 Dual SIM (128 GB),,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=silver,manufacturer=Samsung",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"235327-359342-medium.jpg,235328-359344-medium.jpg",Smartphone Samsung Galaxy S10 Dual SIM (128 GB) silver SM-G973FZSDSEB,,,,,,,,,,,,,
25540,,Default,simple,Default Category/Smartphones/Xiaomi,base,Smartphone Xiaomi Redmi Note 8 Pro (128 GB) black 25540,,"• 6.53” FHD+ Dot Drop display
• 6 GB RAM, 128 GB storage
• 64MP quad camera
• 4500mAh battery
• NFC technology
• 18W fast charge
• Wi-Fi X antenna
• Corning® Gorilla® Glass 5 front and rear",0.199,1,Taxable Goods,"Catalog, Search",299.99,239.99,5/10/20,,,Smartphone Xiaomi Redmi Note 8 Pro (128 GB),"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Xiaomi Redmi Note 8 Pro (128 GB),241425-359772-medium.jpg,Smartphone Xiaomi Redmi Note 8 Pro (128 GB),241425-359772-medium.jpg,Smartphone Xiaomi Redmi Note 8 Pro (128 GB),241425-359772-medium.jpg,Smartphone Xiaomi Redmi Note 8 Pro (128 GB),,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=black,manufacturer=Xiaomi",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"241425-359772-medium.jpg,241426-359774-medium.jpg,241427-359776-medium.jpg,241428-359778-medium.jpg,241429-359780-medium.jpg,241430-359782-medium.jpg",Smartphone Xiaomi Redmi Note 8 Pro (128 GB) black 25540,,,,,,,,,,,,,
SM-A202FZODSEB,,Default,simple,Default Category/Smartphones/Samsung,base,Smartphone Samsung Galaxy A20e coral SM-A202FZODSEB,,"Smartphone Samsung Galaxy A20e / SM-A202FZODSEBSamsung Galaxy A20e features a compact 5.84-inch HD+ TFT LCD Infinity-V Display panel at 720×1560 pixels resolution. It sports a 16MP+5MP dual camera setup on the rear with f/1.9 aperture and f/2.2 aperture, respectively. There is an 8MP selfie shooter on the front.",0.141,1,Taxable Goods,"Catalog, Search",199.99,149.99,5/10/20,,,Smartphone Samsung Galaxy A20e,"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Samsung Galaxy A20e,221754-sm-a405fn-ds-001-front-coral-medium.jpg,Smartphone Samsung Galaxy A20e,221754-sm-a405fn-ds-001-front-coral-medium.jpg,Smartphone Samsung Galaxy A20e,221754-sm-a405fn-ds-001-front-coral-medium.jpg,Smartphone Samsung Galaxy A20e,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=coral,manufacturer=Samsung",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"221754-sm-a405fn-ds-001-front-coral-medium.jpg,221755-sm-a405fn-ds-003-l-perspective-coral-medium.jpg,221756-sm-a405fn-ds-004-r-perspective-coral-medium.jpg,221757-sm-a405fn-ds-002-back-coral-medium.jpg,221758-sm-a405fn-ds-006-r-side-coral-medium.jpg,221759-sm-a405fn-ds-005-l-side-coral-medium.jpg",Smartphone Samsung Galaxy A20e coral SM-A202FZODSEB,,,,,,,,,,,,,
MWCE2ET/A,,Default,simple,Default Category/Smartphones/Apple,base,Smartphone Apple iPhone 11 Pro (512 GB) silver MWCE2ET/A,<strong>Pro camera system</strong>,"And then there was Pro.
A transformative triple‑camera system that adds tons of capability without complexity. An unprecedented leap in battery life. And a mind‑blowing chip that doubles down on machine learning and pushes the boundaries of what a smartphone can do. Welcome to the first iPhone powerful enough to be called Pro.• Stainless steel and glass design
• Pro camera system
• The first triple‑camera system
• 4K video
• Pro display Super Retina XDR
• Water resistant up to 2 meters
• Wireless Charging and All-day battery life

More info",0.188,1,Taxable Goods,"Catalog, Search",1579,,,,,Smartphone Apple iPhone 11 Pro (512 GB),"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Apple iPhone 11 Pro (512 GB),232280-353996-medium.jpg,Smartphone Apple iPhone 11 Pro (512 GB),232280-353996-medium.jpg,Smartphone Apple iPhone 11 Pro (512 GB),232280-353996-medium.jpg,Smartphone Apple iPhone 11 Pro (512 GB),,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=silver,manufacturer=Apple",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"232280-353996-medium.jpg,232281-353998-medium.jpg",Smartphone Apple iPhone 11 Pro (512 GB) silver MWCE2ET/A,,,,,,,,,,,,,
MRYP2ET/A,,Default,simple,Default Category/Smartphones/Apple,base,Smartphone Apple iPhone XR (256 GB) coral MRYP2ET/A,"<strong>Introducing Liquid Retina</strong><br>The new display on iPhone XR is the most advanced LCD in the industry. An innova­tive backlight design allows the screen to stretch into the corners. So you see true-to-life colour from one beautiful edge to the other.<br><br><strong>Exceptional materials.</strong><br>The most durable front glass ever in a smartphone. Precision-machined, aerospace-grade aluminium bands. Water and dust resistance. And six stunning new finishes.<br><br><strong>Seven-layer colour process.&nbsp;</strong><br>The beautiful finishes of the back glass are achieved using an advanced process that allows for deep, rich colours.<br><br><strong>Aerospace-grade aluminium bands.&nbsp;</strong><br>A special Apple‑designed alloy is precision‑machined to create structural bands and anodised to complement the colour of the back glass.<br><br><strong>Wireless charging.&nbsp;</strong><br>The glass back allows iPhone XR to charge easily and wirelessly.<br><br><strong>Advanced Face ID.&nbsp;</strong><br>Security is simple when your face is your password. You can unlock your iPhone, log in to apps and pay for things with a glance. It’s the most secure facial authentication ever in a smart­phone. And now it’s even faster.<br><br><strong>Intelligent A12 Bionic.&nbsp;</strong><br>This is the smartest, most powerful chip in a smart­phone, with our next-generation Neural Engine. For amazing augmented reality experiences. Incredible portraits with Depth Control. And speed and fluidity in everything you do.<br><br><strong>Breakthrough camera system.&nbsp;</strong><br>The world’s most popular camera is defining a new era of photography. Where an innovative sensor works with the ISP and Neural Engine to help you create photos like never before.<br><br><strong>Portrait mode.&nbsp;</strong><br>iPhone XR uses a single-lens camera and machine learning to keep people in the foreground in sharp focus against an artfully blurred background.<br><br><strong>Enhanced bokeh effect.&nbsp;</strong><br>Portrait mode photos look even more professional thanks to a sophisticated background blur.<br><br><strong>All-new Depth Control.&nbsp;</strong><br>Now you can adjust the depth of field in portraits after you shoot.<br><br><strong>Smart HDR.&nbsp;</strong><br>New secondary frames, a faster sensor and the powerful A12 Bionic chip bring more highlight and shadow detail to your photos.<br><br><br><em>Operating ambient temperature: 0° to 35° C (32° to 95° F)</em>","Smartphone Apple iPhone XR 256 GB / MRYP2ET/AAll-new Liquid Retina display — the most advanced LCD in the industry. Even faster Face ID. The smartest, most powerful chip in a smart­phone. And a breakthrough camera system. iPhone XR. It’s beautiful any way you look at it.

More info",0.194,1,Taxable Goods,"Catalog, Search",1039,879.99,5/10/20,,,Smartphone Apple iPhone XR (256 GB),"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Apple iPhone XR (256 GB),201043-apple-ip-xr-coral-medium.jpg,Smartphone Apple iPhone XR (256 GB),201043-apple-ip-xr-coral-medium.jpg,Smartphone Apple iPhone XR (256 GB),201043-apple-ip-xr-coral-medium.jpg,Smartphone Apple iPhone XR (256 GB),,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=coral,manufacturer=Apple",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,Smartphone Apple iPhone XR (256 GB) coral MRYP2ET/A,,,,,,,,,,,,,
